backend,seed,run_name,iteration,mean_reward,train_wall_s,total_fps
physx,1,physx_s1,193,13.685324,66.1948,150223.0
physx,1,physx_s1,194,14.221600,66.5270,149454.0
physx,1,physx_s1,195,14.225868,66.8688,148131.0
physx,1,physx_s1,196,14.521824,67.2127,144586.0
physx,1,physx_s1,197,13.661676,67.5476,148385.0
physx,1,physx_s1,198,13.482892,67.8936,143460.0
physx,1,physx_s1,199,14.647964,68.2441,141548.0
physx,1,physx_s1,200,14.557176,68.5884,144219.0
physx,1,physx_s1,201,15.229614,68.9395,142506.0
physx,1,physx_s1,202,15.309264,69.2893,141906.0
physx,1,physx_s1,203,15.194363,69.6174,151323.0
physx,1,physx_s1,204,14.867749,69.9616,144320.0
physx,1,physx_s1,205,14.824951,70.3062,144086.0
physx,1,physx_s1,206,14.726135,70.6660,138058.0
physx,1,physx_s1,207,14.209208,71.0189,140800.0
physx,1,physx_s1,208,13.553971,71.3462,151893.0
physx,1,physx_s1,209,14.500397,71.6834,147280.0
physx,1,physx_s1,210,15.831372,72.0289,143772.0
physx,1,physx_s1,211,15.643463,72.3740,143939.0
physx,1,physx_s1,212,16.418613,72.7174,144641.0
physx,1,physx_s1,213,15.721413,73.0630,143714.0
physx,1,physx_s1,214,14.560901,73.4259,136884.0
physx,1,physx_s1,215,15.188690,73.7822,139295.0
physx,1,physx_s1,216,15.198901,74.1344,140953.0
physx,1,physx_s1,217,15.452777,74.4725,146863.0
physx,1,physx_s1,218,15.790875,74.8201,143098.0
physx,1,physx_s1,219,15.277958,75.1613,145785.0
physx,1,physx_s1,220,15.433354,75.4984,147309.0
physx,1,physx_s1,221,15.205518,75.8439,143755.0
physx,1,physx_s1,222,14.971288,76.1993,139727.0
physx,1,physx_s1,223,15.631519,76.5398,145835.0
physx,1,physx_s1,224,16.256369,76.8839,147217.0
physx,1,physx_s1,225,16.541212,77.2345,141860.0
physx,1,physx_s1,226,16.281540,77.5793,143969.0
physx,1,physx_s1,227,16.100197,77.9335,140158.0
physx,1,physx_s1,228,16.726856,78.2867,140491.0
physx,1,physx_s1,229,15.922549,78.6344,142821.0
physx,1,physx_s1,230,16.045437,78.9821,142846.0
physx,1,physx_s1,231,16.406778,79.3316,142137.0
physx,1,physx_s1,232,17.138098,79.6858,140275.0
physx,1,physx_s1,233,17.832003,80.0249,146577.0
physx,1,physx_s1,234,18.300467,80.3607,147861.0
physx,1,physx_s1,235,18.053881,80.6977,147371.0
physx,1,physx_s1,236,17.573465,81.0297,149549.0
physx,1,physx_s1,237,16.780468,81.3591,150829.0
physx,1,physx_s1,238,16.668226,81.6937,148426.0
physx,1,physx_s1,239,16.807354,82.0392,146357.0
physx,1,physx_s1,240,17.460672,82.3884,142120.0
physx,1,physx_s1,241,17.725096,82.7305,145151.0
physx,1,physx_s1,242,17.147793,83.0740,144604.0
physx,1,physx_s1,243,16.978991,83.4110,147325.0
physx,1,physx_s1,244,17.145790,83.7423,149863.0
physx,1,physx_s1,245,17.339479,84.0742,149670.0
physx,1,physx_s1,246,16.747328,84.4084,148549.0
physx,1,physx_s1,247,17.241991,84.7455,147316.0
physx,1,physx_s1,248,17.764940,85.0782,149307.0
physx,1,physx_s1,249,18.200808,85.4111,149192.0
physx,1,physx_s1,250,17.865511,85.7437,149235.0
physx,1,physx_s1,251,17.189072,86.0758,150519.0
physx,1,physx_s1,252,16.991930,86.4117,147866.0
physx,1,physx_s1,253,17.769556,86.7487,147394.0
physx,1,physx_s1,254,17.081327,87.0926,147173.0
physx,1,physx_s1,255,19.009398,87.4307,146944.0
physx,1,physx_s1,256,17.569176,87.7686,147149.0
physx,1,physx_s1,257,18.223045,88.1113,144909.0
physx,1,physx_s1,258,17.860172,88.4583,143116.0
physx,1,physx_s1,259,17.084885,88.7941,148216.0
physx,1,physx_s1,260,17.704414,89.1287,148427.0
physx,1,physx_s1,261,18.735525,89.4624,148914.0
physx,1,physx_s1,262,19.454744,89.8008,146780.0
physx,1,physx_s1,263,20.214983,90.1359,148281.0
physx,1,physx_s1,264,19.295528,90.4795,144562.0
physx,1,physx_s1,265,18.576332,90.8217,145272.0
physx,1,physx_s1,266,18.870518,91.1627,145730.0
physx,1,physx_s1,267,19.645140,91.5048,145334.0
physx,1,physx_s1,268,19.199924,91.8376,149302.0
physx,1,physx_s1,269,19.357380,92.1803,147817.0
physx,1,physx_s1,270,18.946012,92.5120,149827.0
physx,1,physx_s1,271,19.568483,92.8458,148778.0
physx,1,physx_s1,272,19.877052,93.1831,147249.0
physx,1,physx_s1,273,19.461355,93.5237,145780.0
physx,1,physx_s1,274,19.603369,93.8594,147869.0
physx,1,physx_s1,275,20.172628,94.1946,148265.0
physx,1,physx_s1,276,19.941309,94.5282,148907.0
physx,1,physx_s1,277,19.131882,94.8608,149359.0
physx,1,physx_s1,278,19.211376,95.1902,150847.0
physx,1,physx_s1,279,20.134111,95.5228,149356.0
physx,1,physx_s1,280,20.500759,95.8553,149316.0
physx,1,physx_s1,281,20.418715,96.1817,152126.0
physx,1,physx_s1,282,20.503502,96.5095,151533.0
physx,1,physx_s1,283,21.046904,96.8369,151785.0
physx,1,physx_s1,284,21.245163,97.1621,152662.0
physx,1,physx_s1,285,20.904099,97.4988,150402.0
physx,1,physx_s1,286,21.198538,97.8229,153301.0
physx,1,physx_s1,287,21.239044,98.1532,150450.0
physx,1,physx_s1,288,21.377102,98.4841,151713.0
physx,1,physx_s1,289,20.897751,98.8142,150600.0
physx,1,physx_s1,290,20.244553,99.1441,150642.0
physx,1,physx_s1,291,20.640966,99.4630,155798.0
physx,1,physx_s1,292,21.160809,99.7972,148614.0
physx,1,physx_s1,293,21.019331,100.1319,148321.0
physx,1,physx_s1,294,20.919781,100.4611,150861.0
physx,1,physx_s1,295,22.438641,100.7933,149494.0
physx,1,physx_s1,296,22.184111,101.1236,150520.0
physx,1,physx_s1,297,23.005184,101.4561,149426.0
physx,1,physx_s1,298,22.706556,101.7876,150011.0
physx,1,physx_s1,299,22.689817,102.1209,149146.0
physx,2,physx_s2,0,-0.551837,0.0000,38765.0
physx,2,physx_s2,1,-0.856010,0.3389,147955.0
physx,2,physx_s2,2,-1.483988,0.6856,143293.0
physx,2,physx_s2,3,-2.174201,1.0249,146549.0
physx,2,physx_s2,4,-2.655325,1.3489,153592.0
physx,2,physx_s2,5,-3.182999,1.6711,154324.0
physx,2,physx_s2,6,-3.459237,1.9969,152557.0
physx,2,physx_s2,7,-3.825744,2.3261,151020.0
physx,2,physx_s2,8,-4.330876,2.6563,150603.0
physx,2,physx_s2,9,-4.422849,2.9838,151994.0
physx,2,physx_s2,10,-4.341442,3.3156,149879.0
physx,2,physx_s2,11,-4.282658,3.6512,148383.0
physx,2,physx_s2,12,-4.656624,3.9968,143750.0
physx,2,physx_s2,13,-5.121957,4.3257,151189.0
physx,2,physx_s2,14,-5.186942,4.6584,152584.0
physx,2,physx_s2,15,-5.445167,4.9959,147270.0
physx,2,physx_s2,16,-5.396599,5.3218,152500.0
physx,2,physx_s2,17,-5.146645,5.6438,154386.0
physx,2,physx_s2,18,-5.250996,5.9730,150993.0
physx,2,physx_s2,19,-5.080786,6.3068,148905.0
physx,2,physx_s2,20,-5.345441,6.6351,151609.0
physx,2,physx_s2,21,-6.159124,6.9623,151932.0
physx,2,physx_s2,22,-5.698716,7.2908,151272.0
physx,2,physx_s2,23,-5.394944,7.6169,152336.0
physx,2,physx_s2,24,-6.132004,7.9401,153696.0
physx,2,physx_s2,25,-6.464827,8.2613,154794.0
physx,2,physx_s2,26,-6.181369,8.5909,150639.0
physx,2,physx_s2,27,-5.776311,8.9185,151745.0
physx,2,physx_s2,28,-5.658264,9.2365,156354.0
physx,2,physx_s2,29,-6.095855,9.5643,151586.0
physx,2,physx_s2,30,-6.861694,9.8888,153098.0
physx,2,physx_s2,31,-6.574681,10.2124,153509.0
physx,2,physx_s2,32,-5.857022,10.5347,154168.0
physx,2,physx_s2,33,-5.838919,10.8589,153230.0
physx,2,physx_s2,34,-5.941249,11.1962,147226.0
physx,2,physx_s2,35,-5.390869,11.5253,150975.0
physx,2,physx_s2,36,-6.190018,11.8510,152614.0
physx,2,physx_s2,37,-6.156996,12.1739,153914.0
physx,2,physx_s2,38,-6.134649,12.4957,154399.0
physx,2,physx_s2,39,-5.966715,12.8148,155700.0
physx,2,physx_s2,40,-5.683736,13.1438,151021.0
physx,2,physx_s2,41,-5.149166,13.4667,153930.0
physx,2,physx_s2,42,-5.096619,13.7979,149935.0
physx,2,physx_s2,43,-5.044579,14.1270,150993.0
physx,2,physx_s2,44,-4.411439,14.4529,152388.0
physx,2,physx_s2,45,-3.458623,14.7861,149269.0
physx,2,physx_s2,46,-2.625058,15.1126,152159.0
physx,2,physx_s2,47,-2.476155,15.4379,152744.0
physx,2,physx_s2,48,-2.445184,15.7742,147694.0
physx,2,physx_s2,49,-3.858764,16.1099,148066.0
physx,2,physx_s2,50,-2.875800,16.4459,147766.0
physx,2,physx_s2,51,-1.882922,16.7830,148268.0
physx,2,physx_s2,52,-1.602855,17.1185,147973.0
physx,2,physx_s2,53,-0.783404,17.4528,148643.0
physx,2,physx_s2,54,-0.865596,17.7781,152817.0
physx,2,physx_s2,55,-0.414338,18.1172,146542.0
physx,2,physx_s2,56,-0.051792,18.4571,146045.0
physx,2,physx_s2,57,0.153954,18.7859,151080.0
physx,2,physx_s2,58,0.420695,19.1204,148430.0
physx,2,physx_s2,59,0.533767,19.4459,152601.0
physx,2,physx_s2,60,0.905561,19.7771,150083.0
physx,2,physx_s2,61,1.765079,20.1116,148483.0
physx,2,physx_s2,62,2.278283,20.4413,150616.0
physx,2,physx_s2,63,3.000059,20.7721,150262.0
physx,2,physx_s2,64,2.570153,21.1077,147884.0
physx,2,physx_s2,65,3.145313,21.4491,145441.0
physx,2,physx_s2,66,4.161039,21.7751,152312.0
physx,2,physx_s2,67,3.800988,22.1075,149522.0
physx,2,physx_s2,68,3.746590,22.4418,148627.0
physx,2,physx_s2,69,3.624527,22.7737,149720.0
physx,2,physx_s2,70,4.310365,23.1025,151066.0
physx,2,physx_s2,71,4.649046,23.4440,145394.0
physx,2,physx_s2,72,4.360807,23.7809,147589.0
physx,2,physx_s2,73,4.460944,24.1202,146322.0
physx,2,physx_s2,74,5.043990,24.4613,145522.0
physx,2,physx_s2,75,4.987997,24.8071,143628.0
physx,2,physx_s2,76,5.127686,25.1537,146032.0
physx,2,physx_s2,77,5.871701,25.4963,144980.0
physx,2,physx_s2,78,5.139456,25.8348,146725.0
physx,2,physx_s2,79,5.262362,26.1627,151536.0
physx,2,physx_s2,80,5.882066,26.4870,153179.0
physx,2,physx_s2,81,5.513022,26.8207,148830.0
physx,2,physx_s2,82,6.093482,27.1660,143737.0
physx,2,physx_s2,83,5.554156,27.5034,147200.0
physx,2,physx_s2,84,5.377251,27.8447,145455.0
physx,2,physx_s2,85,7.134288,28.1920,142956.0
physx,2,physx_s2,86,8.231239,28.5308,146520.0
physx,2,physx_s2,87,7.185236,28.8697,146474.0
physx,2,physx_s2,88,7.014354,29.2105,145653.0
physx,2,physx_s2,89,7.453355,29.5396,150891.0
physx,2,physx_s2,90,7.313581,29.8706,150084.0
physx,2,physx_s2,91,7.331408,30.2069,150535.0
physx,2,physx_s2,92,7.800148,30.5494,145170.0
physx,2,physx_s2,93,8.739345,30.8788,150802.0
physx,2,physx_s2,94,8.269100,31.2207,145463.0
physx,2,physx_s2,95,8.192516,31.5476,152038.0
physx,2,physx_s2,96,8.439992,31.8811,149897.0
physx,2,physx_s2,97,9.111153,32.2126,149851.0
physx,2,physx_s2,98,8.359765,32.5409,151301.0
physx,2,physx_s2,99,8.564153,32.8667,152485.0
physx,2,physx_s2,100,9.621085,33.1933,152112.0
physx,2,physx_s2,101,8.897284,33.5222,152303.0
physx,2,physx_s2,102,7.878480,33.8674,143771.0
physx,2,physx_s2,103,9.360554,34.2057,146953.0
physx,2,physx_s2,104,10.442671,34.5331,151676.0
physx,2,physx_s2,105,9.883771,34.8596,152084.0
physx,2,physx_s2,106,9.699887,35.1906,150098.0
physx,2,physx_s2,107,10.602730,35.5290,146875.0
physx,2,physx_s2,108,10.415548,35.8622,149141.0
physx,2,physx_s2,109,9.771980,36.1963,148900.0
physx,2,physx_s2,110,10.466555,36.5300,148815.0
physx,2,physx_s2,111,11.405155,36.8568,151952.0
physx,2,physx_s2,112,11.148155,37.1846,151511.0
physx,2,physx_s2,113,10.125896,37.5165,149644.0
physx,2,physx_s2,114,10.629028,37.8438,151739.0
physx,2,physx_s2,115,10.855493,38.1733,150690.0
physx,2,physx_s2,116,11.085367,38.5048,149775.0
physx,2,physx_s2,117,11.239050,38.8324,151780.0
physx,2,physx_s2,118,11.582925,39.1672,148419.0
physx,2,physx_s2,119,11.982048,39.5071,146194.0
physx,2,physx_s2,120,11.427176,39.8482,145595.0
physx,2,physx_s2,121,10.766732,40.1913,147481.0
physx,2,physx_s2,122,11.774085,40.5207,150902.0
physx,2,physx_s2,123,11.733479,40.8533,149273.0
physx,2,physx_s2,124,11.518826,41.1833,150449.0
physx,2,physx_s2,125,12.363661,41.5172,148839.0
physx,2,physx_s2,126,11.508283,41.8537,147580.0
physx,2,physx_s2,127,11.982433,42.1907,147340.0
physx,2,physx_s2,128,13.387462,42.5309,146042.0
physx,2,physx_s2,129,13.086778,42.8779,143032.0
physx,2,physx_s2,130,12.895919,43.2203,144987.0
physx,2,physx_s2,131,13.637900,43.5626,145071.0
physx,2,physx_s2,132,12.995996,43.8951,149336.0
physx,2,physx_s2,133,12.685081,44.2292,148651.0
physx,2,physx_s2,134,13.538480,44.5593,150428.0
physx,2,physx_s2,135,13.452998,44.8899,150229.0
physx,2,physx_s2,136,13.839823,45.2237,148872.0
physx,2,physx_s2,137,14.368496,45.5491,152747.0
physx,2,physx_s2,138,14.807184,45.8903,145518.0
physx,2,physx_s2,139,14.141023,46.2287,146699.0
physx,2,physx_s2,140,13.784366,46.5626,148663.0
physx,2,physx_s2,141,14.062927,46.8842,154544.0
physx,2,physx_s2,142,15.151506,47.2095,152665.0
physx,2,physx_s2,143,14.807025,47.5394,150491.0
physx,2,physx_s2,144,14.852506,47.8732,148763.0
physx,2,physx_s2,145,15.649736,48.2079,148382.0
physx,2,physx_s2,146,14.177859,48.5443,147544.0
physx,2,physx_s2,147,14.371636,48.8801,147995.0
physx,2,physx_s2,148,14.405650,49.2115,149850.0
physx,2,physx_s2,149,14.072264,49.5384,152041.0
physx,2,physx_s2,150,14.841104,49.8703,149749.0
physx,2,physx_s2,151,15.269104,50.2019,150866.0
physx,2,physx_s2,152,14.975672,50.5320,150429.0
physx,2,physx_s2,153,15.199296,50.8545,153964.0
physx,2,physx_s2,154,14.755520,51.1863,149842.0
physx,2,physx_s2,155,14.936219,51.5109,153153.0
physx,2,physx_s2,156,15.928150,51.8418,150223.0
physx,2,physx_s2,157,16.095444,52.1709,151082.0
physx,2,physx_s2,158,15.272087,52.5063,148061.0
physx,2,physx_s2,159,15.298603,52.8407,148538.0
physx,2,physx_s2,160,14.811620,53.1743,148928.0
physx,2,physx_s2,161,14.201733,53.5056,149879.0
physx,2,physx_s2,162,15.050894,53.8355,150640.0
physx,2,physx_s2,163,15.937079,54.1676,149810.0
physx,2,physx_s2,164,16.365583,54.4910,153593.0
physx,2,physx_s2,165,16.796379,54.8251,148593.0
physx,2,physx_s2,166,16.475910,55.1507,152560.0
physx,2,physx_s2,167,16.729891,55.4855,148344.0
physx,2,physx_s2,168,17.019360,55.8257,145953.0
physx,2,physx_s2,169,16.192066,56.1566,150126.0
physx,2,physx_s2,170,16.927223,56.4932,147575.0
physx,2,physx_s2,171,17.621122,56.8318,146855.0
physx,2,physx_s2,172,16.813965,57.1605,151096.0
physx,2,physx_s2,173,17.220655,57.4930,149401.0
physx,2,physx_s2,174,16.473017,57.8277,148309.0
physx,2,physx_s2,175,17.776480,58.1685,145858.0
physx,2,physx_s2,176,17.673208,58.5071,146787.0
physx,2,physx_s2,177,17.737190,58.8430,147899.0
physx,2,physx_s2,178,18.072260,59.1803,147268.0
physx,2,physx_s2,179,17.979284,59.5045,153219.0
physx,2,physx_s2,180,18.216764,59.8370,149507.0
physx,2,physx_s2,181,18.405659,60.1694,149546.0
physx,2,physx_s2,182,18.279055,60.5021,152386.0
physx,2,physx_s2,183,17.898813,60.8313,150945.0
physx,2,physx_s2,184,17.803654,61.1548,153532.0
physx,2,physx_s2,185,17.825613,61.4843,150739.0
physx,2,physx_s2,186,18.935202,61.8184,148681.0
physx,2,physx_s2,187,19.225176,62.1547,147754.0
physx,2,physx_s2,188,18.307549,62.4901,148289.0
physx,2,physx_s2,189,17.917715,62.8309,145742.0
physx,2,physx_s2,190,19.011154,63.1650,148637.0
physx,2,physx_s2,191,19.118601,63.4863,154718.0
physx,2,physx_s2,192,18.681356,63.8185,150020.0
physx,2,physx_s2,193,19.964218,64.1624,144622.0
physx,2,physx_s2,194,19.802164,64.4985,147768.0
physx,2,physx_s2,195,19.613653,64.8195,154772.0
physx,2,physx_s2,196,19.284307,65.1516,149664.0
physx,2,physx_s2,197,20.276690,65.4722,154995.0
physx,2,physx_s2,198,20.140148,65.8035,149922.0
physx,2,physx_s2,199,20.625349,66.1306,151786.0
physx,2,physx_s2,200,21.250658,66.4580,151838.0
physx,2,physx_s2,201,21.273998,66.7944,148804.0
physx,2,physx_s2,202,20.544571,67.1243,150634.0
physx,2,physx_s2,203,20.543316,67.4569,149456.0
physx,2,physx_s2,204,20.302366,67.7883,149791.0
physx,2,physx_s2,205,21.069025,68.1160,151544.0
physx,2,physx_s2,206,21.059376,68.4547,146551.0
physx,2,physx_s2,207,20.359150,68.7943,146139.0
physx,2,physx_s2,208,20.196493,69.1250,150242.0
physx,2,physx_s2,209,21.002676,69.4598,148339.0
physx,2,physx_s2,210,22.168316,69.7950,148162.0
physx,2,physx_s2,211,22.789974,70.1262,149962.0
physx,2,physx_s2,212,22.997894,70.4562,150477.0
physx,2,physx_s2,213,23.333344,70.7861,150584.0
physx,2,physx_s2,214,23.068800,71.1148,151250.0
physx,2,physx_s2,215,23.145594,71.4411,152209.0
physx,2,physx_s2,216,23.737364,71.7670,152416.0
physx,2,physx_s2,217,23.127775,72.0951,151334.0
physx,2,physx_s2,218,23.471151,72.4231,151501.0
physx,2,physx_s2,219,23.680561,72.7524,150878.0
physx,2,physx_s2,220,23.906631,73.0730,154975.0
physx,2,physx_s2,221,25.004267,73.4029,150502.0
physx,2,physx_s2,222,24.652349,73.7302,151809.0
physx,2,physx_s2,223,24.373178,74.0567,152130.0
physx,2,physx_s2,224,24.298697,74.3777,154977.0
physx,2,physx_s2,225,24.087856,74.7009,153648.0
physx,2,physx_s2,226,23.854939,75.0256,153000.0
physx,2,physx_s2,227,24.245531,75.3548,150902.0
physx,2,physx_s2,228,24.220930,75.6852,150342.0
physx,2,physx_s2,229,24.418018,76.0112,152608.0
physx,2,physx_s2,230,25.251261,76.3338,154024.0
physx,2,physx_s2,231,24.852760,76.6639,150432.0
physx,2,physx_s2,232,24.646116,76.9946,150148.0
physx,2,physx_s2,233,25.326975,77.3108,157089.0
physx,2,physx_s2,234,25.649632,77.6325,154362.0
physx,2,physx_s2,235,25.665401,77.9607,151453.0
physx,2,physx_s2,236,25.831577,78.2882,151647.0
physx,2,physx_s2,237,25.720724,78.6112,154092.0
physx,2,physx_s2,238,26.003023,78.9359,152928.0
physx,2,physx_s2,239,25.948109,79.2573,154577.0
physx,2,physx_s2,240,26.566599,79.5781,155130.0
physx,2,physx_s2,241,25.875414,79.9023,153309.0
physx,2,physx_s2,242,26.087793,80.2251,153928.0
physx,2,physx_s2,243,26.327917,80.5528,151612.0
physx,2,physx_s2,244,26.809704,80.8772,153098.0
physx,2,physx_s2,245,26.613625,81.2007,153504.0
physx,2,physx_s2,246,26.547432,81.5281,151722.0
physx,2,physx_s2,247,27.057381,81.8504,154077.0
physx,2,physx_s2,248,26.589155,82.1815,150135.0
physx,2,physx_s2,249,26.808018,82.5068,152702.0
physx,2,physx_s2,250,26.946064,82.8372,150287.0
physx,2,physx_s2,251,27.011316,83.1690,150766.0
physx,2,physx_s2,252,27.450989,83.4986,150848.0
physx,2,physx_s2,253,27.733280,83.8290,150334.0
physx,2,physx_s2,254,27.923740,84.1600,150015.0
physx,2,physx_s2,255,28.014782,84.4853,152711.0
physx,2,physx_s2,256,27.913124,84.8118,152099.0
physx,2,physx_s2,257,27.789511,85.1380,152251.0
physx,2,physx_s2,258,27.758764,85.4643,152368.0
physx,2,physx_s2,259,27.767632,85.7973,149202.0
physx,2,physx_s2,260,27.091528,86.1264,150932.0
physx,2,physx_s2,261,27.348207,86.4582,149784.0
physx,2,physx_s2,262,28.462448,86.7795,154752.0
physx,2,physx_s2,263,28.465343,87.1088,150809.0
physx,2,physx_s2,264,28.200129,87.4338,152847.0
physx,2,physx_s2,265,28.271694,87.7564,153933.0
physx,2,physx_s2,266,28.436317,88.0738,156504.0
physx,2,physx_s2,267,27.858698,88.3997,152426.0
physx,2,physx_s2,268,28.211632,88.7278,151536.0
physx,2,physx_s2,269,28.719265,89.0555,151739.0
physx,2,physx_s2,270,28.524796,89.3826,151984.0
physx,2,physx_s2,271,29.012608,89.7051,154024.0
physx,2,physx_s2,272,29.311752,90.0283,153667.0
physx,2,physx_s2,273,29.107124,90.3586,150377.0
physx,2,physx_s2,274,28.935898,90.6774,155793.0
physx,2,physx_s2,275,28.685225,91.0020,152978.0
physx,2,physx_s2,276,29.212931,91.3220,155342.0
physx,2,physx_s2,277,29.803913,91.6459,153533.0
physx,2,physx_s2,278,29.425579,91.9646,155989.0
physx,2,physx_s2,279,28.317961,92.2895,152871.0
physx,2,physx_s2,280,28.795963,92.6061,156829.0
physx,2,physx_s2,281,29.369501,92.9307,153034.0
physx,2,physx_s2,282,29.776096,93.2520,154689.0
physx,2,physx_s2,283,29.889036,93.5784,152303.0
physx,2,physx_s2,284,29.906546,93.9078,150745.0
physx,2,physx_s2,285,29.564754,94.2303,154103.0
physx,2,physx_s2,286,29.907738,94.5533,153883.0
physx,2,physx_s2,287,30.127705,94.8758,154038.0
physx,2,physx_s2,288,29.893913,95.2074,152774.0
physx,2,physx_s2,289,30.191496,95.5261,155835.0
physx,2,physx_s2,290,30.145123,95.8523,152275.0
physx,2,physx_s2,291,30.065245,96.1729,154911.0
physx,2,physx_s2,292,29.765331,96.5048,149639.0
physx,2,physx_s2,293,30.123106,96.8328,151645.0
physx,2,physx_s2,294,30.815573,97.1587,152396.0
physx,2,physx_s2,295,30.684711,97.4846,152534.0
physx,2,physx_s2,296,30.243090,97.8122,151636.0
physx,2,physx_s2,297,30.287481,98.1316,155496.0
physx,2,physx_s2,298,30.993952,98.4564,152940.0
physx,2,physx_s2,299,31.163677,98.7765,155231.0
newton,0,newton_s0,0,-0.656672,0.0000,49452.0
newton,0,newton_s0,1,-0.938371,0.2064,245494.0
newton,0,newton_s0,2,-1.603422,0.4112,243845.0
newton,0,newton_s0,3,-2.791847,0.6207,238295.0
newton,0,newton_s0,4,-3.844578,0.8262,242943.0
newton,0,newton_s0,5,-4.006665,1.0331,241427.0
newton,0,newton_s0,6,-4.923526,1.2430,238017.0
newton,0,newton_s0,7,-5.048504,1.4543,236797.0
newton,0,newton_s0,8,-5.140549,1.6722,236806.0
newton,0,newton_s0,9,-5.112148,1.8770,243917.0
newton,0,newton_s0,10,-5.723500,2.0874,237295.0
newton,0,newton_s0,11,-6.125826,2.2973,237831.0
newton,0,newton_s0,12,-6.231256,2.5048,240712.0
newton,0,newton_s0,13,-6.215066,2.7121,240777.0
newton,0,newton_s0,14,-6.606740,2.9173,243420.0
newton,0,newton_s0,15,-6.822133,3.1233,242386.0
newton,0,newton_s0,16,-6.689233,3.3301,241303.0
newton,0,newton_s0,17,-6.687061,3.5374,240865.0
newton,0,newton_s0,18,-6.693321,3.7422,243902.0
newton,0,newton_s0,19,-7.474717,3.9455,245695.0
newton,0,newton_s0,20,-7.691658,4.1493,245279.0
newton,0,newton_s0,21,-7.345759,4.3568,241427.0
newton,0,newton_s0,22,-7.448781,4.5656,239093.0
newton,0,newton_s0,23,-7.406504,4.7762,237011.0
newton,0,newton_s0,24,-7.181228,4.9839,240515.0
newton,0,newton_s0,25,-7.230640,5.1902,242099.0
newton,0,newton_s0,26,-7.259054,5.3922,247287.0
newton,0,newton_s0,27,-7.007558,5.5963,244586.0
newton,0,newton_s0,28,-6.712999,5.7983,247716.0
newton,0,newton_s0,29,-7.183044,6.0038,243451.0
newton,0,newton_s0,30,-7.748412,6.2081,244863.0
newton,0,newton_s0,31,-7.577500,6.4125,244723.0
newton,0,newton_s0,32,-7.061093,6.6108,252431.0
newton,0,newton_s0,33,-7.022079,6.8151,244776.0
newton,0,newton_s0,34,-6.581604,7.0249,239899.0
newton,0,newton_s0,35,-6.396965,7.2380,234923.0
newton,0,newton_s0,36,-7.137904,7.4488,236911.0
newton,0,newton_s0,37,-6.667044,7.6554,241789.0
newton,0,newton_s0,38,-6.801172,7.8629,240632.0
newton,0,newton_s0,39,-6.903722,8.0669,244754.0
newton,0,newton_s0,40,-6.864927,8.2739,241314.0
newton,0,newton_s0,41,-6.484006,8.4802,242088.0
newton,0,newton_s0,42,-6.102512,8.6856,243103.0
newton,0,newton_s0,43,-5.196784,8.8872,247802.0
newton,0,newton_s0,44,-4.662398,9.0917,244208.0
newton,0,newton_s0,45,-4.437650,9.2980,242011.0
newton,0,newton_s0,46,-3.974592,9.5053,240904.0
newton,0,newton_s0,47,-4.420218,9.7109,242887.0
newton,0,newton_s0,48,-3.032382,9.9246,233694.0
newton,0,newton_s0,49,-2.167958,10.1331,239733.0
newton,0,newton_s0,50,-1.151481,10.3407,240680.0
newton,0,newton_s0,51,-0.766581,10.5542,236496.0
newton,0,newton_s0,52,0.058766,10.7669,234856.0
newton,0,newton_s0,53,0.636330,10.9760,239016.0
newton,0,newton_s0,54,0.334894,11.1848,239242.0
newton,0,newton_s0,55,0.219293,11.3921,240877.0
newton,0,newton_s0,56,1.485596,11.6009,239295.0
newton,0,newton_s0,57,1.167595,11.8090,239925.0
newton,0,newton_s0,58,0.918448,12.0209,235690.0
newton,0,newton_s0,59,1.871820,12.2266,242795.0
newton,0,newton_s0,60,2.030355,12.4338,241162.0
newton,0,newton_s0,61,1.553043,12.6364,246728.0
newton,0,newton_s0,62,1.780552,12.8384,247492.0
newton,0,newton_s0,63,1.649702,13.0408,247050.0
newton,0,newton_s0,64,2.332408,13.2484,240619.0
newton,0,newton_s0,65,3.717303,13.4532,243844.0
newton,0,newton_s0,66,3.700657,13.6622,238819.0
newton,0,newton_s0,67,3.881572,13.8629,248917.0
newton,0,newton_s0,68,3.957013,14.0642,248070.0
newton,0,newton_s0,69,4.513071,14.2650,248906.0
newton,0,newton_s0,70,4.417352,14.4590,257429.0
newton,0,newton_s0,71,4.962656,14.6704,236458.0
newton,0,newton_s0,72,5.138093,14.8752,244220.0
newton,0,newton_s0,73,4.515837,15.0798,244250.0
newton,0,newton_s0,74,4.754596,15.2800,249621.0
newton,0,newton_s0,75,5.421211,15.4882,240279.0
newton,0,newton_s0,76,5.979925,15.6952,241503.0
newton,0,newton_s0,77,5.908340,15.9019,241709.0
newton,0,newton_s0,78,5.642157,16.1081,242193.0
newton,0,newton_s0,79,5.854246,16.3141,242518.0
newton,0,newton_s0,80,5.306887,16.5199,242712.0
newton,0,newton_s0,81,5.513310,16.7256,242846.0
newton,0,newton_s0,82,4.915239,16.9306,243472.0
newton,0,newton_s0,83,5.235808,17.1329,246925.0
newton,0,newton_s0,84,6.664752,17.3372,244510.0
newton,0,newton_s0,85,6.790679,17.5423,243472.0
newton,0,newton_s0,86,7.387146,17.7493,242279.0
