backend,seed,run_name,iteration,mean_reward,train_wall_s,total_fps
physx,5,physx_s5,206,16.579073,70.1010,146933.0
physx,5,physx_s5,207,17.859249,70.4421,145601.0
physx,5,physx_s5,208,18.256042,70.7754,149034.0
physx,5,physx_s5,209,17.547743,71.1159,145860.0
physx,5,physx_s5,210,17.481558,71.4518,147874.0
physx,5,physx_s5,211,18.543032,71.7915,146238.0
physx,5,physx_s5,212,18.843874,72.1283,147581.0
physx,5,physx_s5,213,18.981945,72.4733,143924.0
physx,5,physx_s5,214,18.542734,72.8128,146420.0
physx,5,physx_s5,215,17.871012,73.1516,146640.0
physx,5,physx_s5,216,19.685665,73.4970,146439.0
physx,5,physx_s5,217,19.819860,73.8358,146731.0
physx,5,physx_s5,218,19.903736,74.1834,142855.0
physx,5,physx_s5,219,20.528080,74.5263,144891.0
physx,5,physx_s5,220,20.469296,74.8722,143564.0
physx,5,physx_s5,221,20.098381,75.2100,147085.0
physx,5,physx_s5,222,20.006117,75.5417,149787.0
physx,5,physx_s5,223,19.987831,75.8748,149172.0
physx,5,physx_s5,224,20.735182,76.2080,149023.0
physx,5,physx_s5,225,21.208193,76.5444,147589.0
physx,5,physx_s5,226,21.723150,76.8763,149683.0
physx,5,physx_s5,227,21.829510,77.2062,150589.0
physx,5,physx_s5,228,21.963568,77.5381,149797.0
physx,5,physx_s5,229,21.825197,77.8662,151518.0
physx,5,physx_s5,230,22.161905,78.1978,149941.0
physx,5,physx_s5,231,22.804127,78.5348,150357.0
physx,5,physx_s5,232,22.411100,78.8643,151022.0
physx,5,physx_s5,233,23.282578,79.1998,148190.0
physx,5,physx_s5,234,23.551857,79.5347,148610.0
physx,5,physx_s5,235,23.386683,79.8630,151500.0
physx,5,physx_s5,236,23.198191,80.1995,147661.0
physx,5,physx_s5,237,23.640522,80.5312,149963.0
physx,5,physx_s5,238,23.729742,80.8675,147876.0
physx,5,physx_s5,239,23.880659,81.2014,148975.0
physx,5,physx_s5,240,24.085751,81.5320,150309.0
physx,5,physx_s5,241,24.488556,81.8675,148165.0
physx,5,physx_s5,242,24.541080,82.1994,149829.0
physx,5,physx_s5,243,24.128233,82.5309,149987.0
physx,5,physx_s5,244,24.140594,82.8597,151152.0
physx,5,physx_s5,245,24.560125,83.1929,149174.0
physx,5,physx_s5,246,24.861610,83.5253,149469.0
physx,5,physx_s5,247,24.968679,83.8635,146839.0
physx,5,physx_s5,248,25.539886,84.2020,146723.0
physx,5,physx_s5,249,25.360102,84.5405,146754.0
physx,5,physx_s5,250,24.991795,84.8691,151250.0
physx,5,physx_s5,251,25.478462,85.1993,151610.0
physx,5,physx_s5,252,25.490458,85.5297,150502.0
physx,5,physx_s5,253,25.700670,85.8610,149957.0
physx,5,physx_s5,254,25.576479,86.1920,150029.0
physx,5,physx_s5,255,26.017422,86.5254,149024.0
physx,5,physx_s5,256,26.369009,86.8615,147829.0
physx,5,physx_s5,257,26.369316,87.1968,148268.0
physx,5,physx_s5,258,26.560377,87.5323,148033.0
physx,5,physx_s5,259,26.840889,87.8614,150926.0
physx,5,physx_s5,260,27.038992,88.1958,148576.0
physx,5,physx_s5,261,27.006376,88.5313,148044.0
physx,5,physx_s5,262,27.430534,88.8640,149293.0
physx,5,physx_s5,263,27.134605,89.1945,150286.0
physx,5,physx_s5,264,27.190296,89.5263,149690.0
physx,5,physx_s5,265,27.426594,89.8624,147877.0
physx,5,physx_s5,266,27.538799,90.1922,150630.0
physx,5,physx_s5,267,27.780077,90.5243,149657.0
physx,5,physx_s5,268,27.888542,90.8490,153085.0
physx,5,physx_s5,269,27.534418,91.1748,152476.0
physx,5,physx_s5,270,27.689005,91.5061,149891.0
physx,5,physx_s5,271,27.786369,91.8349,151028.0
physx,5,physx_s5,272,27.818213,92.1641,150861.0
physx,5,physx_s5,273,27.998537,92.4912,151951.0
physx,5,physx_s5,274,28.169212,92.8202,150988.0
physx,5,physx_s5,275,28.041231,93.1490,151058.0
physx,5,physx_s5,276,28.424360,93.4745,152637.0
physx,5,physx_s5,277,28.678179,93.8022,151629.0
physx,5,physx_s5,278,28.659262,94.1310,151026.0
physx,5,physx_s5,279,28.670073,94.4604,150851.0
physx,5,physx_s5,280,28.404099,94.7858,152647.0
physx,5,physx_s5,281,28.447050,95.1231,147225.0
physx,5,physx_s5,282,28.946989,95.4584,148302.0
physx,5,physx_s5,283,29.326708,95.7916,149213.0
physx,5,physx_s5,284,29.334318,96.1193,151604.0
physx,5,physx_s5,285,29.051060,96.4488,150745.0
physx,5,physx_s5,286,28.885544,96.7752,152189.0
physx,5,physx_s5,287,29.316132,97.1075,149577.0
physx,5,physx_s5,288,29.493200,97.4413,150700.0
physx,5,physx_s5,289,29.279282,97.7714,150465.0
physx,5,physx_s5,290,29.260561,98.1049,151871.0
physx,5,physx_s5,291,29.378101,98.4364,149968.0
physx,5,physx_s5,292,29.272181,98.7640,151599.0
physx,5,physx_s5,293,29.115753,99.0955,149898.0
physx,5,physx_s5,294,29.488153,99.4211,152616.0
physx,5,physx_s5,295,29.651798,99.7529,149687.0
physx,5,physx_s5,296,29.805508,100.0826,150710.0
physx,5,physx_s5,297,29.826700,100.4147,149542.0
physx,5,physx_s5,298,29.893253,100.7494,148441.0
physx,5,physx_s5,299,29.981457,101.0852,147994.0
physx,6,physx_s6,0,-0.636824,0.0000,39102.0
physx,6,physx_s6,1,-0.960363,0.3280,153002.0
physx,6,physx_s6,2,-1.354266,0.6555,151866.0
physx,6,physx_s6,3,-2.212430,0.9891,149024.0
physx,6,physx_s6,4,-3.259500,1.3209,149848.0
physx,6,physx_s6,5,-4.060699,1.6587,147153.0
physx,6,physx_s6,6,-4.394816,1.9907,149782.0
physx,6,physx_s6,7,-4.882405,2.3306,146294.0
physx,6,physx_s6,8,-5.030297,2.6707,145976.0
physx,6,physx_s6,9,-5.803875,3.0146,144409.0
physx,6,physx_s6,10,-5.764005,3.3544,149089.0
physx,6,physx_s6,11,-5.429609,3.6896,148457.0
physx,6,physx_s6,12,-5.343604,4.0194,150562.0
physx,6,physx_s6,13,-5.514884,4.3507,149915.0
physx,6,physx_s6,14,-5.532391,4.6862,147957.0
physx,6,physx_s6,15,-5.476573,5.0129,152026.0
physx,6,physx_s6,16,-5.132734,5.3446,149749.0
physx,6,physx_s6,17,-5.350029,5.6820,147380.0
physx,6,physx_s6,18,-5.424392,6.0095,151897.0
physx,6,physx_s6,19,-5.806940,6.3402,150177.0
physx,6,physx_s6,20,-6.064505,6.6679,151664.0
physx,6,physx_s6,21,-5.970284,6.9960,151628.0
physx,6,physx_s6,22,-6.021258,7.3252,150943.0
physx,6,physx_s6,23,-6.464294,7.6606,148055.0
physx,6,physx_s6,24,-6.469973,7.9905,150489.0
physx,6,physx_s6,25,-6.444532,8.3205,150533.0
physx,6,physx_s6,26,-6.591958,8.6501,153708.0
physx,6,physx_s6,27,-6.920272,8.9754,152765.0
physx,6,physx_s6,28,-6.985845,9.3008,152647.0
physx,6,physx_s6,29,-6.341277,9.6237,153969.0
physx,6,physx_s6,30,-5.895774,9.9607,147489.0
physx,6,physx_s6,31,-5.838853,10.2872,152184.0
physx,6,physx_s6,32,-6.616266,10.6109,153534.0
physx,6,physx_s6,33,-6.282009,10.9318,154868.0
physx,6,physx_s6,34,-5.724104,11.2522,155083.0
physx,6,physx_s6,35,-6.183526,11.5817,150783.0
physx,6,physx_s6,36,-5.696752,11.9070,152730.0
physx,6,physx_s6,37,-5.386620,12.2343,151841.0
physx,6,physx_s6,38,-5.788212,12.5612,151941.0
physx,6,physx_s6,39,-5.678620,12.8829,154585.0
physx,6,physx_s6,40,-6.338820,13.2076,153187.0
physx,6,physx_s6,41,-6.599992,13.5360,151222.0
physx,6,physx_s6,42,-6.320983,13.8595,153525.0
physx,6,physx_s6,43,-5.612522,14.1821,154000.0
physx,6,physx_s6,44,-4.832757,14.5129,150191.0
physx,6,physx_s6,45,-3.884108,14.8429,150569.0
physx,6,physx_s6,46,-3.123786,15.1800,147310.0
physx,6,physx_s6,47,-3.915883,15.5138,148885.0
physx,6,physx_s6,48,-3.026711,15.8452,149935.0
physx,6,physx_s6,49,-2.165247,16.1795,148629.0
physx,6,physx_s6,50,-1.543563,16.5197,145920.0
physx,6,physx_s6,51,-1.218234,16.8542,149546.0
physx,6,physx_s6,52,-1.692496,17.1865,149423.0
physx,6,physx_s6,53,-0.641879,17.5175,150248.0
physx,6,physx_s6,54,0.433494,17.8526,148219.0
physx,6,physx_s6,55,0.612609,18.1838,150097.0
physx,6,physx_s6,56,0.100319,18.5120,151393.0
physx,6,physx_s6,57,-0.059474,18.8434,149899.0
physx,6,physx_s6,58,0.849687,19.1713,151492.0
physx,6,physx_s6,59,0.538556,19.5012,150616.0
physx,6,physx_s6,60,0.338868,19.8253,153277.0
physx,6,physx_s6,61,0.347966,20.1541,151069.0
physx,6,physx_s6,62,1.451818,20.4899,148062.0
physx,6,physx_s6,63,1.937302,20.8245,148566.0
physx,6,physx_s6,64,2.350698,21.1621,147183.0
physx,6,physx_s6,65,2.442344,21.4974,148304.0
physx,6,physx_s6,66,3.253026,21.8268,150782.0
physx,6,physx_s6,67,3.540342,22.1584,149921.0
physx,6,physx_s6,68,3.742735,22.4861,151543.0
physx,6,physx_s6,69,3.535166,22.8129,151948.0
physx,6,physx_s6,70,3.484768,23.1448,149666.0
physx,6,physx_s6,71,3.978657,23.4757,150149.0
physx,6,physx_s6,72,4.637907,23.8090,149030.0
physx,6,physx_s6,73,4.541424,24.1404,150045.0
physx,6,physx_s6,74,4.321353,24.4696,150847.0
physx,6,physx_s6,75,3.946975,24.7990,150844.0
physx,6,physx_s6,76,3.967112,25.1318,149331.0
physx,6,physx_s6,77,4.727164,25.4645,149321.0
physx,6,physx_s6,78,5.504275,25.7995,148520.0
physx,6,physx_s6,79,6.038880,26.1373,147141.0
physx,6,physx_s6,80,6.336310,26.4699,149511.0
physx,6,physx_s6,81,5.320272,26.8013,149988.0
physx,6,physx_s6,82,5.502010,27.1444,145155.0
physx,6,physx_s6,83,5.655719,27.4748,150458.0
physx,6,physx_s6,84,5.846621,27.8053,150412.0
physx,6,physx_s6,85,5.231290,28.1404,148353.0
physx,6,physx_s6,86,6.224809,28.4763,148047.0
physx,6,physx_s6,87,7.061152,28.8156,146499.0
physx,6,physx_s6,88,6.351810,29.1585,145007.0
physx,6,physx_s6,89,7.069828,29.5043,143854.0
physx,6,physx_s6,90,7.102311,29.8440,146341.0
physx,6,physx_s6,91,6.242860,30.1851,145765.0
physx,6,physx_s6,92,7.248284,30.5289,144604.0
physx,6,physx_s6,93,6.769136,30.8715,145212.0
physx,6,physx_s6,94,7.651571,31.2139,145249.0
physx,6,physx_s6,95,7.542383,31.5608,146230.0
physx,6,physx_s6,96,7.814199,31.9000,148535.0
physx,6,physx_s6,97,7.817018,32.2390,146633.0
physx,6,physx_s6,98,8.526129,32.5730,148840.0
physx,6,physx_s6,99,8.379162,32.9111,146950.0
physx,6,physx_s6,100,8.208500,33.2495,146744.0
physx,6,physx_s6,101,8.552254,33.5964,144231.0
physx,6,physx_s6,102,8.315429,33.9385,145226.0
physx,6,physx_s6,103,7.768562,34.2826,144309.0
physx,6,physx_s6,104,8.066729,34.6422,138077.0
physx,6,physx_s6,105,8.951676,34.9964,140210.0
physx,6,physx_s6,106,8.961751,35.3501,140336.0
physx,6,physx_s6,107,8.742910,35.6960,143489.0
physx,6,physx_s6,108,9.246703,36.0479,141069.0
physx,6,physx_s6,109,8.761096,36.4040,139457.0
physx,6,physx_s6,110,8.667935,36.7526,142337.0
physx,6,physx_s6,111,8.276308,37.1049,141170.0
physx,6,physx_s6,112,9.008265,37.4619,139063.0
physx,6,physx_s6,113,9.998839,37.8083,143386.0
physx,6,physx_s6,114,9.824965,38.1561,142798.0
physx,6,physx_s6,115,10.078562,38.4887,149318.0
physx,6,physx_s6,116,10.136116,38.8208,149567.0
physx,6,physx_s6,117,10.617572,39.1568,147779.0
physx,6,physx_s6,118,10.009271,39.5082,141304.0
physx,6,physx_s6,119,10.655634,39.8627,140532.0
physx,6,physx_s6,120,11.134506,40.2186,139542.0
physx,6,physx_s6,121,11.092648,40.5731,140068.0
physx,6,physx_s6,122,11.897342,40.9179,143979.0
physx,6,physx_s6,123,12.589953,41.2669,142226.0
physx,6,physx_s6,124,12.020462,41.6189,141157.0
physx,6,physx_s6,125,11.851794,41.9509,149727.0
physx,6,physx_s6,126,11.175419,42.2921,145480.0
physx,6,physx_s6,127,12.879561,42.6409,142351.0
physx,6,physx_s6,128,12.846278,42.9874,143285.0
physx,6,physx_s6,129,11.402627,43.3359,142644.0
physx,6,physx_s6,130,12.089808,43.6897,140377.0
physx,6,physx_s6,131,11.998040,44.0459,139467.0
physx,6,physx_s6,132,11.617236,44.3982,140997.0
physx,6,physx_s6,133,12.385155,44.7515,140650.0
physx,6,physx_s6,134,13.750892,45.1050,140638.0
physx,6,physx_s6,135,13.415945,45.4582,140806.0
physx,6,physx_s6,136,13.921096,45.8156,139072.0
physx,6,physx_s6,137,11.900002,46.1594,144560.0
physx,6,physx_s6,138,12.067052,46.5063,143157.0
physx,6,physx_s6,139,12.031204,46.8508,144325.0
physx,6,physx_s6,140,13.312551,47.1995,142545.0
physx,6,physx_s6,141,13.417256,47.5458,143374.0
physx,6,physx_s6,142,12.830688,47.8975,141242.0
physx,6,physx_s6,143,13.329828,48.2399,145162.0
physx,6,physx_s6,144,13.129416,48.5869,143224.0
physx,6,physx_s6,145,13.703133,48.9275,145849.0
physx,6,physx_s6,146,14.229966,49.2716,144386.0
physx,6,physx_s6,147,14.598831,49.6170,143848.0
physx,6,physx_s6,148,14.530540,49.9602,144814.0
physx,6,physx_s6,149,14.798213,50.3059,143588.0
physx,6,physx_s6,150,15.755463,50.6523,143577.0
physx,6,physx_s6,151,15.912785,50.9938,146412.0
physx,6,physx_s6,152,15.694788,51.3361,145080.0
physx,6,physx_s6,153,16.236460,51.6728,147462.0
physx,6,physx_s6,154,16.232119,52.0197,143207.0
physx,6,physx_s6,155,17.134090,52.3749,139726.0
physx,6,physx_s6,156,16.569590,52.7123,147243.0
physx,6,physx_s6,157,16.276695,53.0651,140731.0
physx,6,physx_s6,158,16.270445,53.4247,138021.0
physx,6,physx_s6,159,17.237434,53.7848,137848.0
physx,6,physx_s6,160,17.925743,54.1338,142258.0
physx,6,physx_s6,161,17.855766,54.4756,145434.0
physx,6,physx_s6,162,18.071957,54.8212,143882.0
physx,6,physx_s6,163,17.753553,55.1636,145101.0
physx,6,physx_s6,164,18.155769,55.4984,148325.0
physx,6,physx_s6,165,17.578136,55.8405,145096.0
physx,6,physx_s6,166,18.580111,56.1822,145396.0
physx,6,physx_s6,167,18.570402,56.5252,144920.0
physx,6,physx_s6,168,18.665960,56.8699,144153.0
physx,6,physx_s6,169,18.859772,57.2280,138685.0
physx,6,physx_s6,170,18.568747,57.5906,136907.0
physx,6,physx_s6,171,19.008821,57.9489,138713.0
physx,6,physx_s6,172,19.850273,58.3017,140774.0
physx,6,physx_s6,173,19.537680,58.6569,139851.0
physx,6,physx_s6,174,19.607080,59.0096,140815.0
physx,6,physx_s6,175,19.423943,59.3624,140864.0
physx,6,physx_s6,176,18.828547,59.7278,135905.0
physx,6,physx_s6,177,20.333834,60.0909,136721.0
physx,6,physx_s6,178,20.088663,60.4513,137846.0
physx,6,physx_s6,179,20.339216,60.8106,138392.0
physx,6,physx_s6,180,20.433403,61.1653,139989.0
physx,6,physx_s6,181,20.569889,61.5283,136794.0
physx,6,physx_s6,182,20.774759,61.8922,136457.0
physx,6,physx_s6,183,21.036961,62.2327,145930.0
physx,6,physx_s6,184,20.698912,62.5822,141951.0
physx,6,physx_s6,185,21.501062,62.9200,147050.0
physx,6,physx_s6,186,22.103748,63.2703,141786.0
physx,6,physx_s6,187,21.871780,63.6157,143813.0
physx,6,physx_s6,188,22.003681,63.9577,145144.0
physx,6,physx_s6,189,22.402634,64.3038,146227.0
physx,6,physx_s6,190,23.536650,64.6504,143520.0
physx,6,physx_s6,191,23.438877,65.0078,139005.0
physx,6,physx_s6,192,22.926968,65.3518,146060.0
physx,6,physx_s6,193,23.035204,65.6963,144028.0
physx,6,physx_s6,194,23.556938,66.0413,143992.0
physx,6,physx_s6,195,24.366463,66.3863,144032.0
physx,6,physx_s6,196,24.053667,66.7407,140192.0
physx,6,physx_s6,197,23.940958,67.0945,140296.0
physx,6,physx_s6,198,24.551432,67.4443,141851.0
physx,6,physx_s6,199,24.269260,67.7929,143426.0
physx,6,physx_s6,200,24.188232,68.1427,141916.0
physx,6,physx_s6,201,24.723047,68.4945,142052.0
physx,6,physx_s6,202,25.543100,68.8435,142255.0
physx,6,physx_s6,203,25.534189,69.1873,144489.0
physx,6,physx_s6,204,25.125862,69.5373,141828.0
physx,6,physx_s6,205,24.954369,69.8782,145701.0
physx,6,physx_s6,206,25.290733,70.2152,147321.0
physx,6,physx_s6,207,25.746618,70.5567,145443.0
physx,6,physx_s6,208,25.811642,70.8923,147996.0
physx,6,physx_s6,209,25.581192,71.2308,146715.0
physx,6,physx_s6,210,25.666994,71.5794,142360.0
physx,6,physx_s6,211,26.028719,71.9305,141500.0
physx,6,physx_s6,212,26.101576,72.2900,138235.0
physx,6,physx_s6,213,25.786406,72.6533,136749.0
physx,6,physx_s6,214,26.356014,73.0027,142115.0
physx,6,physx_s6,215,26.644407,73.3519,142215.0
physx,6,physx_s6,216,26.726793,73.6946,145067.0
physx,6,physx_s6,217,26.970448,74.0383,144445.0
physx,6,physx_s6,218,26.900303,74.3854,143106.0
physx,6,physx_s6,219,26.803942,74.7334,142698.0
physx,6,physx_s6,220,27.291998,75.0747,145519.0
physx,6,physx_s6,221,27.497284,75.4213,143241.0
physx,6,physx_s6,222,27.372187,75.7698,142443.0
physx,6,physx_s6,223,27.061947,76.1219,141013.0
physx,6,physx_s6,224,27.306044,76.4645,144887.0
physx,6,physx_s6,225,28.071735,76.8012,147461.0
physx,6,physx_s6,226,28.474909,77.1363,148277.0
physx,6,physx_s6,227,28.451031,77.4849,142460.0
physx,6,physx_s6,228,28.007425,77.8215,147536.0
physx,6,physx_s6,229,27.925303,78.1638,145134.0
physx,6,physx_s6,230,28.161612,78.5120,142611.0
physx,6,physx_s6,231,27.824833,78.8627,141686.0
physx,6,physx_s6,232,28.104786,79.2049,145285.0
physx,6,physx_s6,233,28.333595,79.5497,143994.0
physx,6,physx_s6,234,28.397560,79.8917,145269.0
physx,6,physx_s6,235,27.888678,80.2260,148590.0
physx,6,physx_s6,236,28.266989,80.5736,142804.0
physx,6,physx_s6,237,28.650209,80.9177,144259.0
physx,6,physx_s6,238,29.000048,81.2531,148173.0
physx,6,physx_s6,239,28.586861,81.5971,144336.0
physx,6,physx_s6,240,28.798857,81.9310,148706.0
physx,6,physx_s6,241,28.523649,82.2760,143916.0
physx,6,physx_s6,242,28.880810,82.6087,149526.0
physx,6,physx_s6,243,29.143738,82.9529,144239.0
physx,6,physx_s6,244,29.591301,83.2879,148267.0
physx,6,physx_s6,245,29.738815,83.6301,145195.0
physx,6,physx_s6,246,29.859617,83.9744,144268.0
physx,6,physx_s6,247,30.102098,84.3131,146579.0
physx,6,physx_s6,248,29.893522,84.6590,143736.0
physx,6,physx_s6,249,29.942295,85.0099,141604.0
physx,6,physx_s6,250,29.862421,85.3402,150557.0
physx,6,physx_s6,251,29.779228,85.6810,146657.0
physx,6,physx_s6,252,29.945932,86.0161,148202.0
physx,6,physx_s6,253,30.175186,86.3589,145000.0
physx,6,physx_s6,254,30.055410,86.6998,145667.0
physx,6,physx_s6,255,29.956165,87.0558,139570.0
physx,6,physx_s6,256,30.370426,87.4120,140632.0
physx,6,physx_s6,257,30.203478,87.7616,142242.0
physx,6,physx_s6,258,30.523249,88.1199,138616.0
physx,6,physx_s6,259,30.765537,88.4686,142523.0
physx,6,physx_s6,260,30.608274,88.8221,140539.0
physx,6,physx_s6,261,30.373329,89.1670,144008.0
physx,6,physx_s6,262,30.586536,89.5148,145579.0
physx,6,physx_s6,263,30.445959,89.8564,145489.0
physx,6,physx_s6,264,30.369917,90.1959,146297.0
physx,6,physx_s6,265,30.942558,90.5270,150003.0
physx,6,physx_s6,266,31.226633,90.8540,151925.0
physx,6,physx_s6,267,31.091385,91.1830,151128.0
physx,6,physx_s6,268,30.987829,91.5009,156273.0
physx,6,physx_s6,269,31.099712,91.8251,153317.0
physx,6,physx_s6,270,31.273798,92.1460,154776.0
physx,6,physx_s6,271,31.434343,92.4718,152403.0
physx,6,physx_s6,272,31.426783,92.7923,155109.0
physx,6,physx_s6,273,31.651253,93.1173,152952.0
physx,6,physx_s6,274,31.892101,93.4484,150103.0
physx,6,physx_s6,275,31.589447,93.7829,148535.0
physx,6,physx_s6,276,31.241587,94.1012,156237.0
physx,6,physx_s6,277,31.101101,94.4206,155701.0
physx,6,physx_s6,278,31.575319,94.7416,154807.0
physx,6,physx_s6,279,31.724352,95.0673,152668.0
physx,6,physx_s6,280,31.730940,95.3959,151101.0
physx,6,physx_s6,281,32.040161,95.7184,154230.0
physx,6,physx_s6,282,31.832350,96.0423,153487.0
physx,6,physx_s6,283,31.650183,96.3625,155187.0
physx,6,physx_s6,284,31.677868,96.6821,155431.0
physx,6,physx_s6,285,31.728508,97.0137,149905.0
physx,6,physx_s6,286,31.884745,97.3477,148701.0
physx,6,physx_s6,287,31.716021,97.6832,148191.0
physx,6,physx_s6,288,31.429716,98.0171,150511.0
physx,6,physx_s6,289,31.292576,98.3457,151176.0
physx,6,physx_s6,290,31.824734,98.6689,153706.0
physx,6,physx_s6,291,31.758049,98.9951,152307.0
physx,6,physx_s6,292,31.860029,99.3211,152506.0
physx,6,physx_s6,293,31.654369,99.6502,150939.0
physx,6,physx_s6,294,32.061668,99.9858,148034.0
physx,6,physx_s6,295,31.799135,100.3242,146788.0
physx,6,physx_s6,296,32.009243,100.6615,147198.0
physx,6,physx_s6,297,32.184586,100.9942,149268.0
physx,6,physx_s6,298,32.023289,101.3280,148804.0
physx,6,physx_s6,299,32.128529,101.6599,149674.0
physx,7,physx_s7,0,-0.547582,0.0000,34087.0
physx,7,physx_s7,1,-0.840796,0.3200,156996.0
physx,7,physx_s7,2,-1.453460,0.6479,154954.0
physx,7,physx_s7,3,-2.286959,0.9729,153085.0
physx,7,physx_s7,4,-3.433824,1.3020,151148.0
physx,7,physx_s7,5,-3.900959,1.6321,150603.0
physx,7,physx_s7,6,-4.153472,1.9644,149654.0
physx,7,physx_s7,7,-4.750152,2.2943,150790.0
physx,7,physx_s7,8,-5.001472,2.6255,150118.0
physx,7,physx_s7,9,-4.912303,2.9521,152282.0
physx,7,physx_s7,10,-4.990731,3.2812,151107.0
physx,7,physx_s7,11,-4.927497,3.6144,149174.0
physx,7,physx_s7,12,-5.148530,3.9445,150578.0
physx,7,physx_s7,13,-4.605523,4.2767,149702.0
physx,7,physx_s7,14,-4.458617,4.6056,151095.0
physx,7,physx_s7,15,-4.885843,4.9321,152338.0
physx,7,physx_s7,16,-4.889573,5.2595,151918.0
physx,7,physx_s7,17,-5.122592,5.5840,153258.0
physx,7,physx_s7,18,-4.808111,5.9227,149563.0
physx,7,physx_s7,19,-5.206395,6.2551,149752.0
physx,7,physx_s7,20,-5.544888,6.5883,149221.0
physx,7,physx_s7,21,-6.107089,6.9198,150060.0
physx,7,physx_s7,22,-5.906493,7.2497,150805.0
physx,7,physx_s7,23,-5.765834,7.5816,149903.0
physx,7,physx_s7,24,-6.094085,7.9159,148886.0
physx,7,physx_s7,25,-6.320683,8.2460,150623.0
physx,7,physx_s7,26,-6.383846,8.5696,153600.0
physx,7,physx_s7,27,-6.278769,8.9077,147050.0
physx,7,physx_s7,28,-6.401710,9.2456,147088.0
physx,7,physx_s7,29,-6.611355,9.5765,150275.0
physx,7,physx_s7,30,-6.431127,9.9175,145763.0
physx,7,physx_s7,31,-5.896075,10.2550,147247.0
physx,7,physx_s7,32,-5.763614,10.5800,153063.0
physx,7,physx_s7,33,-5.963961,10.9085,151393.0
physx,7,physx_s7,34,-5.882963,11.2315,154013.0
physx,7,physx_s7,35,-5.696289,11.5571,152788.0
physx,7,physx_s7,36,-5.529975,11.8826,152832.0
physx,7,physx_s7,37,-5.622011,12.2134,150287.0
physx,7,physx_s7,38,-6.212370,12.5362,154057.0
physx,7,physx_s7,39,-6.281734,12.8598,153971.0
physx,7,physx_s7,40,-6.607326,13.1837,153539.0
physx,7,physx_s7,41,-6.544837,13.5056,154624.0
physx,7,physx_s7,42,-6.076474,13.8327,151990.0
physx,7,physx_s7,43,-5.220248,14.1604,151680.0
physx,7,physx_s7,44,-3.905533,14.4856,152785.0
physx,7,physx_s7,45,-2.529154,14.8110,152626.0
physx,7,physx_s7,46,-2.945815,15.1379,152000.0
physx,7,physx_s7,47,-2.094903,15.4671,151025.0
physx,7,physx_s7,48,-2.649676,15.7994,149683.0
physx,7,physx_s7,49,-2.149937,16.1367,150128.0
physx,7,physx_s7,50,-1.229114,16.4699,149258.0
physx,7,physx_s7,51,-1.227701,16.8013,150920.0
physx,7,physx_s7,52,-0.339898,17.1345,149050.0
physx,7,physx_s7,53,-0.838268,17.4714,147516.0
physx,7,physx_s7,54,-0.413671,17.8004,150987.0
physx,7,physx_s7,55,-0.053887,18.1346,148622.0
physx,7,physx_s7,56,0.137316,18.4611,152153.0
physx,7,physx_s7,57,-0.139533,18.7874,152400.0
physx,7,physx_s7,58,0.313591,19.1129,152699.0
physx,7,physx_s7,59,0.586593,19.4469,148781.0
physx,7,physx_s7,60,1.650606,19.7841,147468.0
physx,7,physx_s7,61,2.358262,20.1170,149235.0
physx,7,physx_s7,62,1.493958,20.4461,151058.0
physx,7,physx_s7,63,1.780742,20.7738,151590.0
physx,7,physx_s7,64,2.657539,21.1027,151019.0
physx,7,physx_s7,65,2.966236,21.4436,148699.0
physx,7,physx_s7,66,3.059839,21.7728,150898.0
physx,7,physx_s7,67,2.763201,22.0986,152576.0
physx,7,physx_s7,68,2.869605,22.4268,151430.0
physx,7,physx_s7,69,3.681568,22.7553,151234.0
physx,7,physx_s7,70,5.014662,23.0870,149743.0
physx,7,physx_s7,71,5.125938,23.4227,147864.0
physx,7,physx_s7,72,5.563975,23.7601,147295.0
physx,7,physx_s7,73,5.992192,24.0931,149389.0
physx,7,physx_s7,74,6.614441,24.4275,148612.0
physx,7,physx_s7,75,6.466677,24.7597,149641.0
physx,7,physx_s7,76,6.361791,25.1018,145266.0
physx,7,physx_s7,77,6.385328,25.4454,144630.0
physx,7,physx_s7,78,6.825347,25.7819,147712.0
physx,7,physx_s7,79,6.974306,26.1155,148896.0
physx,7,physx_s7,80,6.738706,26.4521,150864.0
physx,7,physx_s7,81,5.934792,26.7935,145657.0
physx,7,physx_s7,82,5.577749,27.1266,149225.0
physx,7,physx_s7,83,5.545086,27.4580,149880.0
physx,7,physx_s7,84,5.587980,27.7874,150746.0
physx,7,physx_s7,85,5.349886,28.1362,142428.0
physx,7,physx_s7,86,6.635568,28.4700,148839.0
physx,7,physx_s7,87,7.768162,28.8051,148328.0
physx,7,physx_s7,88,6.756498,29.1436,146880.0
physx,7,physx_s7,89,7.894070,29.4773,148992.0
physx,7,physx_s7,90,7.142601,29.8190,145460.0
physx,7,physx_s7,91,8.084997,30.1569,147085.0
physx,7,physx_s7,92,7.602450,30.5006,144518.0
physx,7,physx_s7,93,7.322632,30.8366,147758.0
physx,7,physx_s7,94,7.197859,31.1750,146852.0
physx,7,physx_s7,95,8.031532,31.5171,148228.0
physx,7,physx_s7,96,7.963092,31.8544,149309.0
physx,7,physx_s7,97,7.412621,32.1957,145614.0
physx,7,physx_s7,98,7.770535,32.5276,149643.0
physx,7,physx_s7,99,8.395844,32.8600,149450.0
